service_id,date,exception_type
"4320_366427","20230815","1"
"4320_366427","20230820","1"
"4320_366427","20230827","1"
"4320_366427","20230903","1"
"4320_366427","20230910","1"
"4320_366427","20230917","1"
"4320_366427","20230924","1"
"4320_366427","20231001","1"
"4320_366427","20231008","1"
"4320_366427","20231015","1"
"4320_366427","20231022","1"
"4320_366427","20231029","1"
"4320_366427","20231101","1"
"4320_366427","20231105","1"
"4320_366427","20231112","1"
"4320_366427","20231119","1"
"4320_366427","20231126","1"
"4320_366427","20231203","1"
"4320_366427","20231208","1"
"4320_366427","20231210","1"
"4320_366427","20231217","1"
"4320_366427","20231224","1"
"4320_366427","20231225","1"
"4320_366427","20231226","1"
"4320_366427","20231231","1"
"4320_366428","20230502","1"
"4320_366428","20230503","1"
"4320_366428","20230504","1"
"4320_366428","20230505","1"
"4320_366428","20230506","1"
"4320_366428","20230508","1"
"4320_366428","20230509","1"
"4320_366428","20230510","1"
"4320_366428","20230511","1"
"4320_366428","20230512","1"
"4320_366428","20230513","1"
"4320_366428","20230515","1"
"4320_366428","20230516","1"
"4320_366428","20230517","1"
"4320_366428","20230518","1"
"4320_366428","20230519","1"
"4320_366428","20230520","1"
"4320_366428","20230522","1"
"4320_366428","20230523","1"
"4320_366428","20230524","1"
"4320_366428","20230525","1"
"4320_366428","20230526","1"
"4320_366428","20230527","1"
"4320_366428","20230529","1"
"4320_366428","20230530","1"
"4320_366428","20230531","1"
"4320_366428","20230601","1"
"4320_366428","20230603","1"
"4320_366428","20230605","1"
"4320_366428","20230606","1"
"4320_366428","20230607","1"
"4320_366428","20230608","1"
"4320_366428","20230609","1"
"4320_366428","20230610","1"
"4320_366428","20230612","1"
"4320_366428","20230613","1"
"4320_366428","20230614","1"
"4320_366428","20230615","1"
"4320_366428","20230616","1"
"4320_366428","20230617","1"
"4320_366428","20230619","1"
"4320_366428","20230620","1"
"4320_366428","20230621","1"
"4320_366428","20230622","1"
"4320_366428","20230623","1"
"4320_366428","20230624","1"
"4320_366428","20230626","1"
"4320_366428","20230627","1"
"4320_366428","20230628","1"
"4320_366428","20230629","1"
"4320_366428","20230630","1"
"4320_366428","20230701","1"
"4320_366428","20230703","1"
"4320_366428","20230704","1"
"4320_366428","20230705","1"
"4320_366428","20230706","1"
"4320_366428","20230707","1"
"4320_366428","20230708","1"
"4320_366428","20230710","1"
"4320_366428","20230711","1"
"4320_366428","20230712","1"
"4320_366428","20230713","1"
"4320_366428","20230714","1"
"4320_366428","20230715","1"
"4320_366428","20230717","1"
"4320_366428","20230718","1"
"4320_366428","20230719","1"
"4320_366428","20230720","1"
"4320_366428","20230721","1"
"4320_366428","20230722","1"
"4320_366428","20230724","1"
"4320_366428","20230725","1"
"4320_366428","20230726","1"
"4320_366428","20230727","1"
"4320_366428","20230728","1"
"4320_366428","20230729","1"
"4320_366428","20230731","1"
"4320_366428","20230801","1"
"4320_366428","20230802","1"
"4320_366428","20230803","1"
"4320_366428","20230804","1"
"4320_366428","20230805","1"
"4320_366428","20230807","1"
"4320_366428","20230808","1"
"4320_366428","20230809","1"
"4320_366428","20230810","1"
"4320_366428","20230811","1"
"4320_366428","20230812","1"
"4320_366428","20230814","1"
"4320_366428","20230816","1"
"4320_366428","20230817","1"
"4320_366428","20230818","1"
"4320_366428","20230819","1"
"4320_366428","20230821","1"
"4320_366428","20230822","1"
"4320_366428","20230823","1"
"4320_366428","20230824","1"
"4320_366428","20230825","1"
"4320_366428","20230826","1"
"4320_366428","20230828","1"
"4320_366428","20230829","1"
"4320_366428","20230830","1"
"4320_366428","20230831","1"
"4320_366428","20230901","1"
"4320_366428","20230902","1"
"4320_366428","20230904","1"
"4320_366428","20230905","1"
"4320_366428","20230906","1"
"4320_366428","20230907","1"
"4320_366428","20230908","1"
"4320_366428","20230909","1"
"4320_366428","20230911","1"
"4320_366428","20230912","1"
"4320_366428","20230913","1"
"4320_366428","20230914","1"
"4320_366428","20230915","1"
"4320_366428","20230916","1"
"4320_366428","20230918","1"
"4320_366428","20230919","1"
"4320_366428","20230920","1"
"4320_366428","20230921","1"
"4320_366428","20230922","1"
"4320_366428","20230923","1"
"4320_366428","20230925","1"
"4320_366428","20230926","1"
"4320_366428","20230927","1"
"4320_366428","20230928","1"
"4320_366428","20230929","1"
"4320_366428","20230930","1"
"4320_366428","20231002","1"
"4320_366428","20231003","1"
"4320_366428","20231004","1"
"4320_366428","20231005","1"
"4320_366428","20231006","1"
"4320_366428","20231007","1"
"4320_366428","20231009","1"
"4320_366428","20231010","1"
"4320_366428","20231011","1"
"4320_366428","20231012","1"
"4320_366428","20231013","1"
"4320_366428","20231014","1"
"4320_366428","20231016","1"
"4320_366428","20231017","1"
"4320_366428","20231018","1"
"4320_366428","20231019","1"
"4320_366428","20231020","1"
"4320_366428","20231021","1"
"4320_366428","20231023","1"
"4320_366428","20231024","1"
"4320_366428","20231025","1"
"4320_366428","20231026","1"
"4320_366428","20231027","1"
"4320_366428","20231028","1"
"4320_366428","20231030","1"
"4320_366428","20231031","1"
"4320_366428","20231102","1"
"4320_366428","20231103","1"
"4320_366428","20231104","1"
"4320_366428","20231106","1"
"4320_366428","20231107","1"
"4320_366428","20231108","1"
"4320_366428","20231109","1"
"4320_366428","20231110","1"
"4320_366428","20231111","1"
"4320_366428","20231113","1"
"4320_366428","20231114","1"
"4320_366428","20231115","1"
"4320_366428","20231116","1"
"4320_366428","20231117","1"
"4320_366428","20231118","1"
"4320_366428","20231120","1"
"4320_366428","20231121","1"
"4320_366428","20231122","1"
"4320_366428","20231123","1"
"4320_366428","20231124","1"
"4320_366428","20231125","1"
"4320_366428","20231127","1"
"4320_366428","20231128","1"
"4320_366428","20231129","1"
"4320_366428","20231130","1"
"4320_366428","20231201","1"
"4320_366428","20231202","1"
"4320_366428","20231204","1"
"4320_366428","20231205","1"
"4320_366428","20231206","1"
"4320_366428","20231207","1"
"4320_366428","20231209","1"
"4320_366428","20231211","1"
"4320_366428","20231212","1"
"4320_366428","20231213","1"
"4320_366428","20231214","1"
"4320_366428","20231215","1"
"4320_366428","20231216","1"
"4320_366428","20231218","1"
"4320_366428","20231219","1"
"4320_366428","20231220","1"
"4320_366428","20231221","1"
"4320_366428","20231222","1"
"4320_366428","20231223","1"
"4320_366428","20231227","1"
"4320_366428","20231228","1"
"4320_366428","20231229","1"
"4320_366428","20231230","1"
